ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
3368025118,3411250448,1740683016,1740683016078,0,0,1001,3411250448,3,0.01,1.04172,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368025903,3411251235,1740683023,1740683023450,1,1,1001,3411214273,5,0.01,1.04173,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04173],
3368026132,3411251462,1740683026,1740683026335,0,0,1001,3411251462,3,0.01,1.04172,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368037538,3411263021,1740683167,1740683167983,1,1,1001,3411250448,4,0.01,1.04152,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04152],
3368037539,3411263022,1740683167,1740683167984,1,1,1001,3411251462,4,0.01,1.04152,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04152],
3368037679,3411263162,1740683170,1740683170058,1,1,1001,3411248020,4,0.01,1.04147,0.0,0.0,-0.23,0.0,EURUSD,[sl 1.04147],
3368037681,3411263163,1740683170,1740683170058,1,1,1001,3411249347,4,0.01,1.04147,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04147],
3368037687,3411263168,1740683170,1740683170105,1,1,1001,3411247111,4,0.01,1.04145,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04145],
3368038164,3411263640,1740683177,1740683177347,0,0,1001,3411263640,3,0.01,1.04149,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368039379,3411264852,1740683191,1740683191115,0,0,1001,3411264852,3,0.01,1.0415,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368041742,3411267189,1740683211,1740683211842,0,0,1001,3411267189,3,0.01,1.04158,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368047515,3411273104,1740683280,1740683280677,1,1,1001,3411267189,4,0.01,1.04138,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04138],
3368048914,3411274560,1740683299,1740683299618,1,1,1001,3411263640,4,0.01,1.04129,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04129],
3368048915,3411274561,1740683299,1740683299619,1,1,1001,3411264852,4,0.01,1.04127,0.0,0.0,-0.23,0.0,EURUSD,[sl 1.04127],
3368341698,3411570181,1740687152,1740687152486,0,0,1001,3411570181,3,0.01,1.04097,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368342539,3411571046,1740687163,1740687163653,0,0,1001,3411571046,3,0.01,1.04102,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368343297,3411571828,1740687174,1740687174077,0,0,1001,3411571828,3,0.01,1.04096,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368344026,3411572576,1740687184,1740687184315,1,1,1001,3411571046,4,0.01,1.04082,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04082],
3368344819,3411573396,1740687194,1740687194669,0,0,1001,3411573396,3,0.01,1.04088,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368345492,3411574095,1740687204,1740687204929,0,0,1001,3411574095,3,0.01,1.04092,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368346250,3411574875,1740687215,1740687215214,0,0,1001,3411574875,3,0.01,1.04094,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368374507,3411603451,1740687641,1740687641115,1,1,1001,3411573396,5,0.01,1.04138,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04138],
3368375387,3411604329,1740687655,1740687655627,0,0,1001,3411604329,3,0.01,1.0414,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368386566,3411615468,1740687855,1740687855174,1,1,1001,3411574095,5,0.01,1.04142,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04142],
3368386607,3411615510,1740687856,1740687856811,0,0,1001,3411615510,3,0.01,1.04145,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368389448,3411618352,1740687901,1740687901913,1,1,1001,3411574875,5,0.01,1.04144,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04144],
3368389767,3411618673,1740687907,1740687907103,0,0,1001,3411618673,3,0.01,1.04143,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368393264,3411622141,1740687971,1740687971935,1,1,1001,3411570181,5,0.01,1.04147,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04147],
3368393266,3411622142,1740687971,1740687971936,1,1,1001,3411571828,5,0.01,1.04146,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04146],
3368393720,3411622600,1740687977,1740687977413,0,0,1001,3411622600,3,0.01,1.04157,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368394921,3411623782,1740687999,1740687999634,0,0,1001,3411623782,3,0.01,1.04152,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368397132,3411626012,1740688048,1740688048541,1,1,1001,3411622600,4,0.01,1.04137,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04137],
3368397172,3411626052,1740688049,1740688049939,0,0,1001,3411626052,3,0.01,1.04137,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368407544,3411636421,1740688212,1740688212532,1,1,1001,3411623782,4,0.01,1.04132,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04132],
3368408171,3411637061,1740688220,1740688220225,0,0,1001,3411637061,3,0.01,1.04133,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368461794,3411692244,1740689036,1740689036403,1,1,1001,3411615510,4,0.01,1.04125,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04125],
3368462144,3411692622,1740689040,1740689040681,0,0,1001,3411692622,3,0.01,1.04126,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368463140,3411693678,1740689058,1740689058233,1,1,1001,3411618673,4,0.01,1.04123,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04123],
3368463299,3411693849,1740689060,1740689060965,0,0,1001,3411693849,3,0.01,1.04126,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368482211,3411713754,1740689451,1740689451754,1,1,1001,3411604329,4,0.01,1.0412,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04120],
3368482630,3411714204,1740689461,1740689461381,0,0,1001,3411714204,3,0.01,1.04128,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368512934,3411744946,1740690007,1740690007696,1,1,1001,3411692622,5,0.01,1.04176,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04176],
3368512939,3411744948,1740690007,1740690007700,1,1,1001,3411693849,5,0.01,1.04176,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04176],
3368512942,3411744949,1740690007,1740690007701,1,1,1001,3411714204,5,0.01,1.04178,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04178],
3368557054,3411790268,1740690857,1740690857664,1,1,1001,3411626052,4,0.01,1.04117,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04117],
3368560343,3411793518,1740690903,1740690903309,1,1,1001,3411637061,4,0.01,1.0411299999999999,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04113],
3368743187,3411976431,1740693814,1740693814981,0,0,1001,3411976431,3,0.01,1.04061,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368743731,3411976943,1740693825,1740693825588,0,0,1001,3411976943,3,0.01,1.0406,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368744050,3411977271,1740693835,1740693835866,0,0,1001,3411977271,3,0.01,1.04059,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368744397,3411977615,1740693846,1740693846143,0,0,1001,3411977615,3,0.01,1.04058,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368744871,3411978087,1740693856,1740693856403,0,0,1001,3411978087,3,0.01,1.04057,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368763051,3411996017,1740694182,1740694182620,1,1,1001,3411976431,4,0.01,1.04041,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04041],
3368763395,3411996357,1740694186,1740694186727,0,0,1001,3411996357,3,0.01,1.04044,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368763548,3411996506,1740694188,1740694188840,1,1,1001,3411976943,4,0.01,1.0404,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04040],
3368763941,3411996902,1740694191,1740694191457,1,1,1001,3411977271,4,0.01,1.04039,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04039],
3368763942,3411996903,1740694191,1740694191458,1,1,1001,3411977615,4,0.01,1.04038,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04038],
3368764262,3411997226,1740694196,1740694196986,0,0,1001,3411997226,3,0.01,1.04045,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368765205,3411998132,1740694207,1740694207251,0,0,1001,3411998132,3,0.01,1.04046,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368766594,3411999460,1740694217,1740694217520,0,0,1001,3411999460,3,0.01,1.04048,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368770037,3412002911,1740694276,1740694276804,1,1,1001,3411978087,4,0.01,1.04037,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04037],
3368770087,3412002958,1740694277,1740694277800,0,0,1001,3412002958,3,0.01,1.0404,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368770958,3412003813,1740694290,1740694290558,1,1,1001,3411999460,4,0.01,1.04028,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04028],
3368771357,3412004215,1740694298,1740694298068,0,0,1001,3412004215,3,0.01,1.04032,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3368798123,3412030580,1740694748,1740694748226,1,1,1001,3411998132,4,0.01,1.04026,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04026],
3368799966,3412032415,1740694779,1740694779553,1,1,1001,3411996357,4,0.01,1.04024,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04024],
3368799969,3412032416,1740694779,1740694779554,1,1,1001,3411997226,4,0.01,1.04025,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04025],
3368833406,3412065665,1740695365,1740695365838,1,1,1001,3412002958,4,0.01,1.0402,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04020],
3368919855,3412151091,1740697350,1740697350620,1,1,1001,3412004215,4,0.01,1.04012,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04012],
3369076181,3412305523,1740705236,1740705236247,0,0,1001,3412305523,3,0.01,1.04003,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369079822,3412309189,1740705352,1740705352120,1,1,1001,3412305523,4,0.01,1.03983,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03983],
3369423689,3412655673,1740715878,1740715878788,0,0,1001,3412655673,3,0.01,1.03895,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369423981,3412655970,1740715889,1740715889433,0,0,1001,3412655970,3,0.01,1.03892,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369424935,3412657035,1740715910,1740715910759,0,0,1001,3412657035,3,0.01,1.03888,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369425698,3412657773,1740715932,1740715932742,0,0,1001,3412657773,3,0.01,1.03888,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369425932,3412658009,1740715943,1740715943382,0,0,1001,3412658009,3,0.01,1.03889,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369426846,3412658933,1740715966,1740715966225,1,1,1001,3412655673,4,0.01,1.03875,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03875],
3369426859,3412658948,1740715966,1740715966773,1,1,1001,3412655970,4,0.01,1.03872,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03872],
3369427275,3412659368,1740715974,1740715974025,0,0,1001,3412659368,3,0.01,1.03879,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369428353,3412660419,1740715995,1740715995433,0,0,1001,3412660419,3,0.01,1.03877,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369428962,3412661034,1740716008,1740716008046,1,1,1001,3412657035,4,0.01,1.03868,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03868],
3369428969,3412661036,1740716008,1740716008051,1,1,1001,3412657773,4,0.01,1.03868,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03868],
3369428971,3412661037,1740716008,1740716008052,1,1,1001,3412658009,4,0.01,1.03869,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03869],
3369429783,3412661824,1740716018,1740716018001,1,1,1001,3412659368,4,0.01,1.03859,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03859],
3369430075,3412662116,1740716025,1740716025885,0,0,1001,3412662116,3,0.01,1.03862,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369430148,3412662182,1740716027,1740716027411,1,1,1001,3412660419,4,0.01,1.03857,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03857],
3369430537,3412662554,1740716036,1740716036144,0,0,1001,3412662554,3,0.01,1.03855,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369431149,3412663156,1740716046,1740716046404,0,0,1001,3412663156,3,0.01,1.03849,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369431455,3412663462,1740716056,1740716056666,0,0,1001,3412663462,3,0.01,1.03849,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369431575,3412663585,1740716057,1740716057749,1,1,1001,3412662116,4,0.01,1.03842,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03842],
3369432818,3412664816,1740716077,1740716077178,0,0,1001,3412664816,3,0.01,1.03845,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369433289,3412665284,1740716087,1740716087436,0,0,1001,3412665284,3,0.01,1.03845,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369433573,3412665570,1740716091,1740716091536,1,1,1001,3412662554,4,0.01,1.03835,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03835],
3369433999,3412666041,1740716097,1740716097694,0,0,1001,3412666041,3,0.01,1.03836,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369434439,3412666508,1740716104,1740716104764,1,1,1001,3412663156,4,0.01,1.03829,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03829],
3369434446,3412666509,1740716104,1740716104770,1,1,1001,3412663462,4,0.01,1.03829,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03829],
3369434511,3412666580,1740716104,1740716104866,1,1,1001,3412664816,4,0.01,1.03825,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03825],
3369434529,3412666586,1740716104,1740716104873,1,1,1001,3412665284,4,0.01,1.03825,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03825],
3369434770,3412666816,1740716108,1740716108043,0,0,1001,3412666816,3,0.01,1.03829,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369435564,3412667547,1740716118,1740716118298,0,0,1001,3412667547,3,0.01,1.03823,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369436477,3412668456,1740716128,1740716128554,0,0,1001,3412668456,3,0.01,1.03826,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369436986,3412668967,1740716138,1740716138817,0,0,1001,3412668967,3,0.01,1.03829,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369438621,3412670605,1740716178,1740716178295,1,1,1001,3412666041,4,0.01,1.03816,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03816],
3369438733,3412670722,1740716179,1740716179115,0,0,1001,3412670722,3,0.01,1.03815,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369438890,3412670876,1740716180,1740716180446,1,1,1001,3412666816,4,0.01,1.03809,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03809],
3369438897,3412670881,1740716180,1740716180448,1,1,1001,3412668456,4,0.01,1.03806,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03806],
3369438904,3412670887,1740716180,1740716180450,1,1,1001,3412668967,4,0.01,1.03806,0.0,0.0,-0.23,0.0,EURUSD,[sl 1.03806],
3369438975,3412670941,1740716180,1740716180484,1,1,1001,3412667547,4,0.01,1.03803,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03803],
3369439532,3412671450,1740716189,1740716189401,0,0,1001,3412671450,3,0.01,1.03814,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369439964,3412671878,1740716199,1740716199660,0,0,1001,3412671878,3,0.01,1.03824,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369440325,3412672332,1740716209,1740716209917,0,0,1001,3412672332,3,0.01,1.03816,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369440816,3412672730,1740716220,1740716220179,0,0,1001,3412672730,3,0.01,1.0382,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369451321,3412683463,1740716535,1740716535360,1,1,1001,3412670722,5,0.01,1.03865,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03865],
3369451322,3412683464,1740716535,1740716535361,1,1,1001,3412671450,5,0.01,1.03864,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03864],
3369451323,3412683465,1740716535,1740716535361,1,1,1001,3412672332,5,0.01,1.03866,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03866],
3369451554,3412683694,1740716540,1740716540945,0,0,1001,3412683694,3,0.01,1.0387,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369451872,3412684014,1740716551,1740716551229,0,0,1001,3412684014,3,0.01,1.03871,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369451895,3412684034,1740716551,1740716551806,1,1,1001,3412672730,5,0.01,1.0387,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03870],
3369452492,3412684592,1740716561,1740716561530,0,0,1001,3412684592,3,0.01,1.03875,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369453122,3412685229,1740716571,1740716571792,0,0,1001,3412685229,3,0.01,1.0387,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369455906,3412688070,1740716637,1740716637648,1,1,1001,3412671878,5,0.01,1.03874,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03874],
3369457155,3412689319,1740716662,1740716662608,0,0,1001,3412689319,3,0.01,1.03889,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369489594,3412721929,1740717477,1740717477041,1,1,1001,3412689319,4,0.01,1.03869,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03869],
3369489822,3412722158,1740717483,1740717483113,0,0,1001,3412722158,3,0.01,1.0387,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369502332,3412734748,1740717825,1740717825370,1,1,1001,3412684592,4,0.01,1.03855,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03855],
3369502743,3412735228,1740717833,1740717833420,0,0,1001,3412735228,3,0.01,1.03859,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369504292,3412736721,1740717882,1740717882417,1,1,1001,3412683694,4,0.01,1.0385,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03850],
3369504294,3412736722,1740717882,1740717882419,1,1,1001,3412684014,4,0.01,1.03851,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03851],
3369504295,3412736723,1740717882,1740717882421,1,1,1001,3412685229,4,0.01,1.0385,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03850],
3369504297,3412736724,1740717882,1740717882422,1,1,1001,3412722158,4,0.01,1.0385,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03850],
3369504401,3412736828,1740717883,1740717883715,0,0,1001,3412736828,3,0.01,1.03856,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369504848,3412737268,1740717894,1740717894018,0,0,1001,3412737268,3,0.01,1.03856,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369505212,3412737631,1740717904,1740717904287,0,0,1001,3412737631,3,0.01,1.03852,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369505393,3412737811,1740717908,1740717908195,1,1,1001,3412735228,4,0.01,1.03839,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03839],
3369505634,3412738045,1740717913,1740717913757,1,1,1001,3412736828,4,0.01,1.03836,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03836],
3369505635,3412738046,1740717913,1740717913762,1,1,1001,3412737268,4,0.01,1.03836,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03836],
3369505672,3412738084,1740717914,1740717914570,0,0,1001,3412738084,3,0.01,1.03839,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369505951,3412738369,1740717924,1740717924832,0,0,1001,3412738369,3,0.01,1.03846,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369506294,3412738709,1740717935,1740717935101,0,0,1001,3412738709,3,0.01,1.0385,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369506944,3412739364,1740717945,1740717945366,0,0,1001,3412739364,3,0.01,1.03859,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369510118,3412742656,1740718042,1740718042161,1,1,1001,3412739364,4,0.01,1.03839,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03839],
3369510230,3412742750,1740718044,1740718044410,1,1,1001,3412737631,4,0.01,1.03832,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03832],
3369510306,3412742826,1740718045,1740718045657,0,0,1001,3412742826,3,0.01,1.03834,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369510422,3412742927,1740718049,1740718049682,1,1,1001,3412738709,4,0.01,1.0383,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03830],
3369510626,3412743133,1740718055,1740718055918,0,0,1001,3412743133,3,0.01,1.03831,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369510889,3412743402,1740718066,1740718066184,0,0,1001,3412743402,3,0.01,1.03831,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369511029,3412743545,1740718070,1740718070074,1,1,1001,3412738369,4,0.01,1.03826,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03826],
3369511412,3412743910,1740718076,1740718076466,0,0,1001,3412743910,3,0.01,1.03825,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369540896,3412773659,1740718923,1740718923719,1,1,1001,3412738084,4,0.01,1.03819,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03819],
3369541021,3412773780,1740718926,1740718926993,0,0,1001,3412773780,3,0.01,1.03824,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369542427,3412775289,1740718975,1740718975000,1,1,1001,3412742826,4,0.01,1.03814,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03814],
3369542614,3412775475,1740718977,1740718977279,0,0,1001,3412775475,3,0.01,1.03815,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369543006,3412775869,1740718989,1740718989882,1,1,1001,3412743133,4,0.01,1.03811,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03811],
3369543008,3412775870,1740718989,1740718989883,1,1,1001,3412743402,4,0.01,1.03811,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03811],
3369543255,3412776119,1740718997,1740718997559,0,0,1001,3412776119,3,0.01,1.03815,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369543555,3412776421,1740719007,1740719007812,0,0,1001,3412776421,3,0.01,1.03818,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369563467,3412796467,1740719558,1740719558228,1,1,1001,3412775475,5,0.01,1.03865,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03865],
3369563468,3412796468,1740719558,1740719558229,1,1,1001,3412776119,5,0.01,1.03865,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03865],
3369563860,3412796716,1740719561,1740719561441,1,1,1001,3412776421,5,0.01,1.03868,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03868],
3369564022,3412796879,1740719568,1740719568190,0,0,1001,3412796879,3,0.01,1.0387,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369564720,3412797569,1740719578,1740719578471,0,0,1001,3412797569,3,0.01,1.03868,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369565033,3412797987,1740719588,1740719588733,0,0,1001,3412797987,3,0.01,1.0386,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369569002,3412802004,1740719710,1740719710112,1,1,1001,3412796879,4,0.01,1.0385,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03850],
3369569057,3412802059,1740719711,1740719711659,1,1,1001,3412797569,4,0.01,1.03848,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03848],
3369569164,3412802167,1740719716,1740719716112,1,1,1001,3412797987,4,0.01,1.0384,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03840],
3369569272,3412802276,1740719719,1740719719099,0,0,1001,3412802276,3,0.01,1.03841,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369569660,3412802663,1740719729,1740719729371,0,0,1001,3412802663,3,0.01,1.03843,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369570197,3412803176,1740719739,1740719739653,0,0,1001,3412803176,3,0.01,1.03845,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369604660,3412836961,1740720357,1740720357106,1,1,1001,3412743910,5,0.01,1.03875,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03875],
3369604662,3412836962,1740720357,1740720357108,1,1,1001,3412773780,5,0.01,1.03874,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03874],
3369605403,3412837708,1740720370,1740720370285,0,0,1001,3412837708,3,0.01,1.03879,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369606299,3412838614,1740720390,1740720390823,0,0,1001,3412838614,3,0.01,1.03876,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369619117,3412851369,1740720664,1740720664498,1,1,1001,3412802276,5,0.01,1.03891,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03891],
3369619186,3412851436,1740720666,1740720666472,1,1,1001,3412802663,5,0.01,1.03893,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03893],
3369619367,3412851613,1740720671,1740720671174,0,0,1001,3412851613,3,0.01,1.0389,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369619726,3412851973,1740720681,1740720681468,0,0,1001,3412851973,3,0.01,1.0389,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369625458,3412857675,1740720804,1740720804776,1,1,1001,3412803176,5,0.01,1.03895,0.0,0.0,0.5,0.0,EURUSD,[tp 1.03895],
3369625993,3412858203,1740720811,1740720811763,0,0,1001,3412858203,3,0.01,1.03896,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369628709,3412860916,1740720880,1740720880718,1,1,1001,3412858203,4,0.01,1.03876,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03876],
3369628740,3412860947,1740720882,1740720882080,0,0,1001,3412860947,3,0.01,1.03879,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3369639584,3412871651,1740721102,1740721102421,1,1,1001,3412851613,4,0.01,1.0387,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03870],
3369639586,3412871652,1740721102,1740721102423,1,1,1001,3412851973,4,0.01,1.0387,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.03870],
